1.45,0.0484306,0.867626,0.494854,1.4275,43.3152,24.9559,-0.34705,0.0193722,0,-0.217665,0.502222,-0.859243
1.46,0.0438968,0.872232,0.487118,1.42862,43.3141,24.9577,-0.348893,0.0175587,0,-0.669848,0.39966,-0.655266
1.47,0.0355847,0.875282,0.482302,1.43242,43.3128,24.9598,-0.350113,0.0142339,0,-0.957002,0.197328,-0.287502
1.48,0.0255583,0.87601,0.481615,1.43795,43.3124,24.9601,-0.350404,0.0102233,0,-1.00534,-0.0546033,0.152669
1.49,0.0163239,0.874234,0.48523,1.44276,43.3133,24.9582,-0.349694,0.00652956,0,-0.802345,-0.292658,0.554272
1.5,0.0101832,0.870402,0.492236,1.44514,43.3147,24.9557,-0.348161,0.0040733,0,-0.400389,-0.457219,0.816765
1.51,0.008646,0.86547,0.500886,1.44564,43.3153,24.9547,-0.346188,0.0034584,0,0.0984679,-0.508342,0.876654
1.52,0.0120679,0.860653,0.509049,1.44669,43.3145,24.9559,-0.344261,0.00482716,0,0.57082,-0.435272,0.722385
1.53,0.0195965,0.857118,0.514747,1.45034,43.3132,24.958,-0.342847,0.00783859,0,0.903407,-0.257468,0.394323
1.54,0.0294082,0.855712,0.516616,1.45624,43.3127,24.9586,-0.342285,0.0117633,0,1.01871,-0.0183287,-0.0276303
1.55,0.0391516,0.856769,0.514211,1.46189,43.3136,24.9567,-0.342708,0.0156606,0,0.89021,0.225374,-0.443294
1.56,0.0464893,0.860043,0.5081,1.46493,43.3152,24.9537,-0.344017,0.0185957,0,0.54723,0.415747,-0.75379
1.57,0.0496396,0.864751,0.499742,1.46537,43.3162,24.9519,-0.3459,0.0198558,0,0.0697338,0.506298,-0.883021
1.58,0.0478123,0.869753,0.491165,1.46549,43.3158,24.9527,-0.347901,0.0191249,0,-0.427504,0.47325,-0.796414
1.59,0.0414331,0.87382,0.484481,1.46773,43.3144,24.9549,-0.349528,0.0165732,0,-0.821134,0.322874,-0.512119
1.6,0.0320718,0.875937,0.481358,1.47254,43.3134,24.9564,-0.350375,0.0128287,0,-1.011,0.0915774,-0.0992846
1.61,0.0220627,0.875572,0.482583,1.47809,43.3136,24.9557,-0.350229,0.00882508,0,-0.948065,-0.162712,0.338559
1.62,0.0139076,0.872819,0.487846,1.48195,43.3149,24.9532,-0.349127,0.00556303,0,-0.648638,-0.375925,0.691069
1.63,0.00963029,0.868368,0.495827,1.4833,43.316,24.9512,-0.347347,0.00385212,0,-0.189551,-0.495173,0.870905
1.64,0.0102698,0.863325,0.504544,1.48371,43.316,24.9512,-0.34533,0.00410791,0,0.313818,-0.492352,0.836077
1.65,0.0156467,0.858923,0.511865,1.48575,43.3149,24.9531,-0.343569,0.00625869,0,0.738589,-0.37007,0.59841
1.66,0.0244429,0.856223,0.516028,1.49059,43.3137,24.9548,-0.342489,0.00977717,0,0.984251,-0.159219,0.217563
